beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,T,Shift,volatility,dV_dbeta,dV_drho,dV_dvolvol,dV_dvatm,dV_dF,dV_dK
0.25,-0.15,0.22999999999999998,0.017,0.022801406915171605,0.30400000000000005,0.2605714285714286,-0.15415067982725822,1.0,0.0,0.01823952910890005,-0.0012130497162466617,-0.004131131950409238,0.00953654174898778,0.9448665454219449,0.04372998376306861,-0.04266182783265181
0.25,-0.15,0.22999999999999998,0.017,0.022801406915171605,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.017169073522524385,-0.00030562877749834024,-0.001214766022146658,0.0013213643443297338,0.9922275543234039,0.020895020539524942,-0.020639029409249915
0.25,-0.15,0.22999999999999998,0.017,0.022801406915171605,0.30400000000000005,0.32571428571428573,0.06899287148695142,1.0,0.0,0.017016374749219094,0.0005883471626631213,0.0025274320674509004,0.0004939924042735633,0.9943792821591602,-0.012280541652083189,0.011807619092873783
0.25,-0.15,0.22999999999999998,0.017,0.022801406915171605,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,0.017868380509669195,0.001352422380699533,0.005716330424629213,0.007739619608391233,0.947256311604884,-0.039414560727112025,0.038370815802949126
0.25,-0.15,0.22999999999999998,0.017,0.022801406915171605,0.30400000000000005,0.3908571428571429,0.251314428280906,1.0,0.0,0.01937488104383964,0.001993856765481613,0.007824390997951904,0.017978539120967814,0.8984422776054325,-0.053793231546813695,0.05233404652833276
0.25,-0.15,0.22999999999999998,0.017,0.022801406915171605,0.30400000000000005,0.4234285714285715,0.33135713595444244,1.0,0.0,0.021192231737522202,0.0025882480031075533,0.00923299619571181,0.028179944612141256,0.8684041745777583,-0.060144503708155585,0.0583661605719819
0.25,-0.15,0.22999999999999998,0.017,0.022801406915171605,0.30400000000000005,0.45600000000000007,0.4054651081081644,1.0,0.0,0.02313736563867404,0.0031803560601444286,0.010282572000450949,0.03769773535517278,0.855047568622852,-0.06270881577488258,0.06067025805367225
0.25,-0.15,0.22999999999999998,0.017,0.02126180304589794,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.021323732023817044,-0.0020494584363192872,-0.00689099002511994,0.0277690325976576,0.881481474440545,0.05854400089731373,-0.05703901056265099
0.25,-0.15,0.22999999999999998,0.017,0.02126180304589794,0.402,0.3445714285714286,-0.15415067982725836,1.0,0.0,0.018981398079974208,-0.0011911099433312877,-0.005037209212239116,0.013967788673935241,0.9290208769980451,0.050727199392620013,-0.04993296092888588
0.25,-0.15,0.22999999999999998,0.017,0.02126180304589794,0.402,0.3876428571428571,-0.03636764417087495,1.0,0.0,0.017271755070702687,-0.00030488193046966525,-0.0015860579186800187,0.0019414435475909055,0.9898974465053092,0.025660965957874746,-0.025470527116230806
0.25,-0.15,0.22999999999999998,0.017,0.02126180304589794,0.402,0.4307142857142857,0.06899287148695142,1.0,0.0,0.017077276763340265,0.0005821393887847663,0.0033026042785927745,0.0015310346549569874,0.9839849947072413,-0.01746805889670067,0.017112134939769725
0.25,-0.15,0.22999999999999998,0.017,0.02126180304589794,0.402,0.47378571428571425,0.16430305129127615,1.0,0.0,0.01852581693602653,0.0013044394488349936,0.006950818040925276,0.013219702126366464,0.9123371832551441,-0.047001279957068993,0.04624335264090399
0.25,-0.15,0.22999999999999998,0.017,0.02126180304589794,0.402,0.5168571428571429,0.25131442828090617,1.0,0.0,0.02079466981415925,0.0019215517007673416,0.009021795714996698,0.026907292690795684,0.8621012642808572,-0.05814473053397299,0.05709901613658393
0.25,-0.15,0.22999999999999998,0.017,0.02126180304589794,0.402,0.5599285714285714,0.33135713595444244,1.0,0.0,0.0233381215967229,0.002530726527676779,0.01038105913729953,0.03949221724984733,0.8428012673265214,-0.06157201046192265,0.06029586429476032
0.25,-0.15,0.22999999999999998,0.017,0.02126180304589794,0.402,0.603,0.4054651081081642,1.0,0.0,0.02595145787707233,0.0031656353476480423,0.011439253905220709,0.050975312453714984,0.8423869265834688,-0.06227060213528882,0.060800317702460964
0.25,-0.15,0.22999999999999998,0.017,0.020132667276589675,0.5,0.375,-0.2876820724517809,1.0,0.0,0.02288531550576564,-0.0020230801895098805,-0.007626077429260392,0.03516668714734863,0.874155600056927,0.060551567452698234,-0.059334994760600716
0.25,-0.15,0.22999999999999998,0.017,0.020132667276589675,0.5,0.42857142857142855,-0.15415067982725836,1.0,0.0,0.019785499372856452,-0.0011720424839141094,-0.005779564627225502,0.018506709414926412,0.915478991861452,0.05531955105951076,-0.054686112699424645
0.25,-0.15,0.22999999999999998,0.017,0.020132667276589675,0.5,0.48214285714285715,-0.03636764417087483,1.0,0.0,0.017384909585380158,-0.0003040080010685856,-0.0019449783797401122,0.002643098843954771,0.987187322713493,0.02960630960262388,-0.029451594463354776
0.25,-0.15,0.22999999999999998,0.017,0.020132667276589675,0.5,0.5357142857142857,0.06899287148695142,1.0,0.0,0.017185497923328068,0.0005748262681894628,0.004032845911379609,0.0029241038253911733,0.971700746334877,-0.02288270081465977,0.02260249738271176
0.25,-0.15,0.22999999999999998,0.017,0.020132667276589675,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,0.01932018493888839,0.0012640984318492282,0.007909047267793262,0.01891468671096959,0.8826922930590125,-0.052181736193848735,0.051597685972524836
0.25,-0.15,0.22999999999999998,0.017,0.020132667276589675,0.5,0.6428571428571428,0.251314428280906,1.0,0.0,0.02233755819238321,0.0018806609065439453,0.00991371616568656,0.03530567733302869,0.8402177729401851,-0.060008851462479876,0.05920250485035308
0.25,-0.15,0.22999999999999998,0.017,0.020132667276589675,0.5,0.6964285714285714,0.33135713595444244,1.0,0.0,0.025556009058986678,0.002521022961600996,0.011275174970753858,0.04987429275816199,0.8340122042021086,-0.06144132755859309,0.06044975029722874
0.25,-0.15,0.22999999999999998,0.017,0.020132667276589675,0.5,0.75,0.4054651081081644,1.0,0.0,0.028784322991384486,0.0032061714082678317,0.012387376374643868,0.06314874171139197,0.845742031584194,-0.0610790529177418,0.059928945808672425
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.0075,-0.2876820724517809,1.0,0.0,0.01862759061198882,-0.001986600257586949,-0.00010160638649881867,5.675931773191242e-05,0.8024153775507606,-0.2192082584908357,0.6361887327745487
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.008571428571428572,-0.15415067982725822,1.0,0.0,0.019264583708893973,-0.0011936996963960954,-6.530677040810359e-05,3.513937404938477e-05,0.894686460599826,-0.339882741050921,0.5564693669432316
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.009642857142857142,-0.03636764417087495,1.0,0.0,0.01982644362947375,-0.0003085853014129551,-1.7905595409133247e-05,9.232444669872923e-06,0.9753100958856032,-0.44512492320806346,0.494827553934759
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.010714285714285714,0.06899287148695142,1.0,0.0,0.02032944580307851,0.0006311149450347835,3.857945386761013e-05,-1.898056364855505e-05,1.0465131839297293,-0.5378200411095012,0.44589509355151385
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.011785714285714285,0.16430305129127615,1.0,0.0,0.020785218690120396,0.0016010743460399225,0.00010255045770891382,-4.796047413375337e-05,1.1100129033884272,-0.6202316269988325,0.40619902527419494
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.012857142857142857,0.251314428280906,1.0,0.0,0.021202329212934957,0.0025853356313748498,0.00017273777373743516,-7.652025194030528e-05,1.1671380635465336,-0.6941287416420006,0.3734054879486911
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.013928571428571429,0.33135713595444244,1.0,0.0,0.021587254434263115,0.003573315886286563,0.00024812378540659154,-0.00010374431869120853,1.2189265899655246,-0.7609013799290356,0.34589418952907064
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.015,0.4054651081081644,1.0,0.0,0.021945000794990593,0.004557949465830845,0.000327885418468737,-0.0001289265309094388,1.2661983926706957,-0.8216513481797363,0.32250832685627584
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.081,-0.2876820724517809,1.0,0.0,0.020078352597062567,-0.0026484962782271863,-0.0028381549471683735,0.004479658602392039,0.9520532877741935,0.017537689584607018,-0.010577736496339061
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.09257142857142857,-0.15415067982725836,1.0,0.0,0.019990022733907174,-0.0014814474768639436,-0.001699449943616226,0.0020113114125566026,0.9761940375901633,0.008086916296177834,-0.004399395571777037
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,0.01998218925397275,-0.0003615262377706301,-0.00043926476518641377,0.0003463938684496881,0.9950822700614236,-0.0023792533016075727,0.003240640965999979
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.11571428571428571,0.06899287148695142,1.0,0.0,0.02006829549595408,0.0007032136817388199,0.0008948396260079971,-0.0003568759229102031,1.0076078079600423,-0.013342131476445987,0.011727815097352889
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,0.020254303232878836,0.0017033494337456794,0.002244272831808923,-4.3965716484084976e-05,1.0134641181017658,-0.024179658308037207,0.020398283608477234
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.13885714285714285,0.251314428280906,1.0,0.0,0.020538734141256055,0.0026324721968596196,0.0035521772797467714,0.0012232660231968873,1.013297780238143,-0.03431078326910802,0.028650519420876014
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.1504285714285714,0.33135713595444244,1.0,0.0,0.020914044378130697,0.0034899200231536037,0.004775211113675846,0.00329287368552537,1.0084779717101306,-0.04332049519507322,0.03605089503737858
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.162,0.4054651081081644,1.0,0.0,0.021368878043390115,0.004280824951518773,0.005888925552055219,0.005971447539562381,1.00065441436992,-0.05100837672832344,0.04237457253708668
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.021179480567260222,-0.0025697934214944456,-0.0048556816553642365,0.011376696373149588,0.9287792461391478,0.039886962066416815,-0.03635721176486977
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.1765714285714286,-0.15415067982725822,1.0,0.0,0.020479520581047888,-0.001461846128541451,-0.003089181809659244,0.005075519310388441,0.9658836448595461,0.028084707083512014,-0.026211189953122393
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.19864285714285718,-0.03636764417087472,1.0,0.0,0.02005981228230968,-0.00036055035520141896,-0.0008345411913598924,0.000756588867944295,0.994306144369926,0.011486864309851295,-0.011061478457111078
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.22071428571428575,0.06899287148695163,1.0,0.0,0.020014949762870098,0.0006993621792884675,0.00171962705533374,-0.0002824718046270886,1.0039887243681829,-0.008087410166010913,0.007233139327006084
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.24278571428571433,0.16430305129127634,1.0,0.0,0.02037429056606356,0.001666037977737039,0.004203306680143585,0.002290054109882963,0.9926294686445734,-0.026841345792107726,0.024904048823824066
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.2648571428571429,0.25131442828090617,1.0,0.0,0.02108661188485821,0.0025171153876837288,0.006319785110155748,0.0075242613320405625,0.9685190657341478,-0.04171220971224595,0.03890545665051054
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.2869285714285715,0.3313571359544426,1.0,0.0,0.022059321514172506,0.0032718972930728136,0.007998812457865928,0.014091931826290323,0.9421933114838354,-0.05204602307484624,0.048557388906738816
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.30900000000000005,0.40546510810816455,1.0,0.0,0.023204098581915404,0.00396502669764819,0.009314273276263673,0.02106366859750522,0.9198474550684514,-0.05871153708928539,0.05468413420277548
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.22800000000000004,-0.2876820724517809,1.0,0.0,0.02251427308039586,-0.0024970113338451264,-0.006344540056512399,0.019201000196042654,0.9063693920450793,0.050614679227643046,-0.0482458528175851
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.2605714285714286,-0.15415067982725822,1.0,0.0,0.021086191327549096,-0.0014396652186545722,-0.004285215180958746,0.008913175844953958,0.9524832898151148,0.039288275728346214,-0.038021019719828596
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.02014707931072521,-0.0003599242709475257,-0.001221262854732452,0.001250433027953772,0.9930313205470241,0.018187904312947787,-0.017884640418847124
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.32571428571428573,0.06899287148695142,1.0,0.0,0.020005845844836705,0.0006950357407754091,0.0025351827200012127,0.00017471294723441514,0.9982800238419631,-0.010212244330065312,0.009654727385493368
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,0.02073676059177708,0.0016186407128041258,0.005914808401738161,0.006379691988225026,0.9640449262724248,-0.03507898888368873,0.033827172238843725
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.3908571428571429,0.251314428280906,1.0,0.0,0.022104740818684535,0.002399764368155405,0.008353237383038031,0.016164165870369774,0.9208065204476541,-0.05043303321682275,0.04866272608383954
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.4234285714285715,0.33135713595444244,1.0,0.0,0.023827767370351173,0.0031047093594344234,0.010048230334587181,0.02654149994574372,0.88854231577146,-0.05839194983131793,0.056226716223940966
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.45600000000000007,0.4054651081081644,1.0,0.0,0.02572412376080791,0.003786778954691287,0.011305029089930604,0.03648752723222307,0.8698542453225744,-0.06222632254344078,0.05974510266396043
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.02398044581164194,-0.0024407522218920074,-0.007459036121391406,0.027097431106224524,0.8897260560300594,0.05622956169600078,-0.05445330444107653
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.3445714285714286,-0.15415067982725836,1.0,0.0,0.02178342400695657,-0.001416902062710762,-0.005296092373674709,0.013194781501774793,0.9385947291142235,0.0467797542157088,-0.04583434625117286
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.3876428571428571,-0.03636764417087495,1.0,0.0,0.020243881862511238,-0.00035924295656760357,-0.0015988249335558533,0.001823222232908825,0.9914021981891654,0.022863328905026063,-0.022635407134672183
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.4307142857142857,0.06899287148695142,1.0,0.0,0.020040006468687525,0.0006895410909013557,0.0033296700240709196,0.0009965054007650158,0.9906640801155545,-0.014199488564965283,0.013781026861357636
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.47378571428571425,0.16430305129127615,1.0,0.0,0.02129574886906446,0.001568619985659819,0.00732817074035985,0.011518843597696086,0.9334202659125247,-0.042632055866204145,0.0417196023586291
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.5168571428571429,0.25131442828090617,1.0,0.0,0.02341185121861409,0.0023080352993690395,0.009804467954514694,0.025251439760331788,0.8825572042331042,-0.05586558250390206,0.054597975436097956
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.5599285714285714,0.33135713595444244,1.0,0.0,0.025885618755513505,0.003010370888370437,0.011432641968528114,0.03841808072880026,0.8560205155011036,-0.0609805589438558,0.05943625061470605
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.603,0.4054651081081642,1.0,0.0,0.028485093716129197,0.003724318992141206,0.012662826761101857,0.05054669507774886,0.847600043889406,-0.06270146012155514,0.06092825050649723
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.375,-0.2876820724517809,1.0,0.0,0.025514724252773187,-0.002402076612301587,-0.008328079564501321,0.03475212776920388,0.8791593365687664,0.05917446235603869,-0.05774962392597622
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.42857142857142855,-0.15415067982725836,1.0,0.0,0.02254755245933376,-0.0013956843805853368,-0.00614663449651716,0.017682261677417013,0.9256226302850071,0.05198502763121038,-0.05123498619561033
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.48214285714285715,-0.03636764417087483,1.0,0.0,0.02034987306101502,-0.00035845651794503587,-0.0019663997131971517,0.0024695189192156246,0.9893164416216927,0.026644998950988843,-0.02646398760080942
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.5357142857142857,0.06899287148695142,1.0,0.0,0.02011593970666007,0.0006829528071632637,0.00409224966239498,0.002150923742933533,0.9812720805242581,-0.01874039936131292,0.018405770549497547
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,0.022002319916434167,0.0015225510748203112,0.008467678320667051,0.017120571694697693,0.9048391132767843,-0.04841694289025235,0.047707896141294344
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.6428571428571428,0.251314428280906,1.0,0.0,0.02488111723593102,0.002246412769372826,0.010884878231382173,0.03403503998595441,0.8558269972094334,-0.05874914258357045,0.0577713799909044
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.6964285714285714,0.33135713595444244,1.0,0.0,0.02806501091964355,0.002970617205385558,0.01247937173736031,0.04941605188583163,0.8395474242071831,-0.06163050451741841,0.06043536952145728
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.75,0.4054651081081644,1.0,0.0,0.03131422723982524,0.0037310904158408295,0.013735633498643403,0.06343084562800734,0.8421067763297925,-0.06202433587731397,0.0606451491206129
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.0075,-0.2876820724517809,1.0,0.0,0.004882337539232729,-0.0006791750378332161,-0.0002904710781796586,0.00027717879034018793,0.956990191090933,-0.01603808444566678,0.04895936343002271
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.008571428571428572,-0.15415067982725822,1.0,0.0,0.004933620741961513,-0.0003767235924302611,-0.0001692042864326033,0.0001356752054471874,0.9758506720631777,-0.023697202924043717,0.047007779223272546
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.009642857142857142,-0.03636764417087495,1.0,0.0,0.004983493086883194,-9.15695657332373e-05,-4.293406298881566e-05,2.803586052585482e-05,0.9924532034789144,-0.031128571378717954,0.046251396506391436
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.010714285714285714,0.06899287148695142,1.0,0.0,0.005033025223891301,0.0001782817348634146,8.682025064146369e-05,-4.408376311619426e-05,1.006997145918272,-0.038313129101816217,0.04632288783069877
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.011785714285714285,0.16430305129127615,1.0,0.0,0.005082961279464969,0.00043430387715527607,0.00021871034323861835,-8.008493434483612e-05,1.0196495161289059,-0.04522722938374794,0.046970305493552154
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.012857142857142857,0.251314428280906,1.0,0.0,0.005133816597644834,0.0006776460742455139,0.00035153198667918034,-8.024209942439991e-05,1.0305622134372667,-0.051846761086079926,0.04801327696182145
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.013928571428571429,0.33135713595444244,1.0,0.0,0.005185940318867713,0.000909254229212227,0.00048421702064600926,-4.555097011447002e-05,1.0398804846787486,-0.05814979843164598,0.049318862741561546
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.015,0.4054651081081644,1.0,0.0,0.00523955764806499,0.001129949746631727,0.0006158349030373991,2.241262297310028e-05,1.0477495504076835,-0.06411896534590843,0.050786984193049924
0.25,-0.15,0.25,0.005,0.008679563554415928,0.108,0.081,-0.2876820724517809,1.0,0.0,0.006259672941178268,-0.0006032463322350159,-0.0020192949512998835,0.007470694779908753,0.8817602281195233,0.06359553489609604,-0.06194334776411329
0.25,-0.15,0.25,0.005,0.008679563554415928,0.108,0.09257142857142857,-0.15415067982725836,1.0,0.0,0.005576738520864732,-0.000350585685920603,-0.0014746693150441933,0.0037529034294760464,0.929424992442803,0.055017488829314995,-0.054144552271028726
0.25,-0.15,0.25,0.005,0.008679563554415928,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,0.005079090470927325,-8.969307501692821e-05,-0.00046358550418549574,0.0005213996057890611,0.9899928801276,0.027791682845094007,-0.027580735572833397
0.25,-0.15,0.25,0.005,0.008679563554415928,0.108,0.11571428571428571,0.06899287148695142,1.0,0.0,0.0050220807649859365,0.00017127025665973527,0.0009655353465529207,0.000406222037350009,0.9843183073367404,-0.018844797182418594,0.01845723851674193
0.25,-0.15,0.25,0.005,0.008679563554415928,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,0.0054431102803274714,0.0003839519084663551,0.002036289862854302,0.0035421626782347186,0.9132257570000746,-0.050942155550957664,0.05011379611547882
0.25,-0.15,0.25,0.005,0.008679563554415928,0.108,0.13885714285714285,0.251314428280906,1.0,0.0,0.006104530860051423,0.0005654738895088208,0.002646293460834827,0.0072297278329887076,0.8628746110041116,-0.06316184036614911,0.0620182040309061
0.25,-0.15,0.25,0.005,0.008679563554415928,0.108,0.1504285714285714,0.33135713595444244,1.0,0.0,0.006847179226267501,0.0007443876218647774,0.0030465897248523116,0.010624861881065307,0.8432349655385203,-0.06695901574253793,0.06556341845521241
0.25,-0.15,0.25,0.005,0.008679563554415928,0.108,0.162,0.4054651081081644,1.0,0.0,0.007610849743306965,0.0009306988678121024,0.0033578386837500034,0.013723361318166349,0.8424769512274739,-0.06775795414801421,0.06615035360429006
0.25,-0.15,0.25,0.005,0.007385030213408386,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.007967927109302808,-0.0005918942367559471,-0.002663651839024506,0.014436585192233124,0.8786218216577101,0.06671661177180149,-0.0658175412482647
0.25,-0.15,0.25,0.005,0.007385030213408386,0.20600000000000002,0.1765714285714286,-0.15415067982725822,1.0,0.0,0.006499484382470947,-0.0003350079124742176,-0.002125214411568361,0.008222530800442301,0.8927247484702698,0.06650588634913795,-0.06606028074384883
0.25,-0.15,0.25,0.005,0.007385030213408386,0.20600000000000002,0.19864285714285718,-0.03636764417087472,1.0,0.0,0.005215931935918933,-8.858999818564814e-05,-0.0008345731831302364,0.0013158763987465717,0.9780269092918089,0.04133478542874415,-0.041225621268876994
0.25,-0.15,0.25,0.005,0.007385030213408386,0.20600000000000002,0.22071428571428575,0.06899287148695163,1.0,0.0,0.005199072676318005,0.0001625137346764172,0.0016806352238687829,0.002139505338546806,0.9338850866291665,-0.038874508290592864,0.03868254127804764
0.25,-0.15,0.25,0.005,0.007385030213408386,0.20600000000000002,0.24278571428571433,0.16430305129127634,1.0,0.0,0.0064111370671003694,0.0003527392809312874,0.0028404730668229366,0.009059888880463232,0.8336430182499347,-0.06353077486202728,0.06314315429066088
0.25,-0.15,0.25,0.005,0.007385030213408386,0.20600000000000002,0.2648571428571429,0.25131442828090617,1.0,0.0,0.007837922903216806,0.0005483973188822999,0.0034226341301020944,0.014998905852761896,0.8249138282228203,-0.06555290712979575,0.06500578660177593
0.25,-0.15,0.25,0.005,0.007385030213408386,0.20600000000000002,0.2869285714285715,0.3313571359544426,1.0,0.0,0.009259468006385094,0.0007666629128518151,0.003870320776536444,0.020230847462815074,0.8501282728177156,-0.06432786275831111,0.06364078825297416
0.25,-0.15,0.25,0.005,0.007385030213408386,0.20600000000000002,0.30900000000000005,0.40546510810816455,1.0,0.0,0.01064458255592618,0.0010077733378831993,0.004264206111474665,0.02506562042680154,0.8877068852619613,-0.06267424978160532,0.06186711139989723
0.25,-0.15,0.25,0.005,0.006700237925395994,0.30400000000000005,0.22800000000000004,-0.2876820724517809,1.0,0.0,0.009637080705026396,-0.0006076184243331538,-0.0030881267759946466,0.02049298553795398,0.9126613992381594,0.06480336645904859,-0.06415095421958594
0.25,-0.15,0.25,0.005,0.006700237925395994,0.30400000000000005,0.2605714285714286,-0.15415067982725822,1.0,0.0,0.007478567967460823,-0.0003312741478745857,-0.00251679193284419,0.01229571058093556,0.8869156611444821,0.06826909316804126,-0.06796517766925177
0.25,-0.15,0.25,0.005,0.006700237925395994,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.005386079043776608,-8.722839768314425e-05,-0.0011496877499484908,0.0023041298929887557,0.9631386954528665,0.050569309987423976,-0.050496371988004524
0.25,-0.15,0.25,0.005,0.006700237925395994,0.30400000000000005,0.32571428571428573,0.06899287148695142,1.0,0.0,0.00550429301813067,0.00015401497265231262,0.00218040266874432,0.004372253479462923,0.8843955451709249,-0.051684336230223935,0.05156170723525177
0.25,-0.15,0.25,0.005,0.006700237925395994,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,0.007505202533108517,0.00034697782104564607,0.0032996549620205626,0.013853312261837072,0.8151603751428543,-0.06483659446381396,0.06458464055720696
0.25,-0.15,0.25,0.005,0.006700237925395994,0.30400000000000005,0.3908571428571429,0.251314428280906,1.0,0.0,0.009584857775803191,0.0005707885483781324,0.003948203556622613,0.021559356324779646,0.8495325498675758,-0.06310757729940546,0.062738851960569
0.25,-0.15,0.25,0.005,0.006700237925395994,0.30400000000000005,0.4234285714285715,0.33135713595444244,1.0,0.0,0.011587164176683299,0.0008299059703449643,0.004493345328623557,0.028483400544793574,0.9071328041216935,-0.06071834027930856,0.0602460705341745
0.25,-0.15,0.25,0.005,0.006700237925395994,0.30400000000000005,0.45600000000000007,0.4054651081081644,1.0,0.0,0.013513261904359135,0.0011215750116983052,0.004988352615519505,0.034975613667012004,0.9708547434791251,-0.05864539434917502,0.058086013726830955
0.25,-0.15,0.25,0.005,0.006248087858086796,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.011240108570346767,-0.0006321633494536323,-0.003436697699855278,0.02604522837799478,0.9584157972518401,0.06256867353821274,-0.06203844347400946
0.25,-0.15,0.25,0.005,0.006248087858086796,0.402,0.3445714285714286,-0.15415067982725836,1.0,0.0,0.008453316343929177,-0.0003340719723467222,-0.0028071006370033696,0.01600972740683848,0.8980088792421332,0.06760092533730468,-0.06736575001810678
0.25,-0.15,0.25,0.005,0.006248087858086796,0.402,0.3876428571428571,-0.03636764417087495,1.0,0.0,0.005581060613501168,-8.58520628731161e-05,-0.0014123235536782105,0.0033954662875208927,0.9481062938272129,0.05707849070354391,-0.057024235326969014
0.25,-0.15,0.25,0.005,0.006248087858086796,0.402,0.4307142857142857,0.06899287148695142,1.0,0.0,0.005881688152925754,0.00014783239866821257,0.0025277885761102992,0.006631120331306074,0.8480449793841065,-0.05849451169622794,0.05840587559024735
0.25,-0.15,0.25,0.005,0.006248087858086796,0.402,0.47378571428571425,0.16430305129127615,1.0,0.0,0.008606682437497721,0.00035241611712653913,0.003653641836988918,0.01812777534962897,0.8238492046598954,-0.06376316597492616,0.06357350295412735
0.25,-0.15,0.25,0.005,0.006248087858086796,0.402,0.5168571428571429,0.25131442828090617,1.0,0.0,0.011275564747780112,0.0006042405941994552,0.004397077281270466,0.02752995470080352,0.8921013558133262,-0.060617729180826814,0.06033267211042324
