beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,T,Shift,volatility_scaled,dV_dbeta_scaled,dV_drho_scaled,dV_dvolvol_scaled,dV_dvatm_scaled,dV_dF_scaled,dV_dK_scaled
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,0.5783770446602063,-1.0,-0.9971139971139971,-0.6147098441152078,1.0,0.0,0.41993291591800114,-0.5983874042162742,-0.2716412535136539,-0.9497603772079545,-0.3406164158471121,0.2829207658358204,0.22354420420165488
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,0.5783770446602063,-1.0,-0.9942279942279941,-0.2748598412305837,1.0,0.0,0.43318627783380226,-0.34828534104545794,-0.2669825983984725,-0.95190075479018,-0.1417330303535591,0.17233293888980794,0.11552182757441587
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,0.5783770446602063,-1.0,-0.9913419913419913,0.029146345659516293,1.0,0.0,0.4451234405428954,-0.0991260388869003,-0.2617951141525845,-0.9541511874853478,0.03307694884049628,0.07586132029119841,0.029703353869422133
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,0.5783770446602063,-1.0,-0.9884559884559884,0.3041533931593856,1.0,0.0,0.4560024842346031,0.1468917341015888,-0.25618224136684575,-0.9564489810297341,0.18880367316811775,-0.00948249367412568,-0.04011085780932133
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,0.5783770446602063,-1.0,-0.9855699855699855,0.5552151573271036,1.0,0.0,0.4660123936760418,0.38856798075568943,-0.25022240653470446,-0.9587482656389625,0.32906923610086203,-0.08586375514094702,-0.09801186936407091
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,0.5783770446602063,-1.0,-0.9826839826839826,0.7861695921669755,1.0,0.0,0.4752956939421411,0.6252782146548728,-0.2439763131476984,-0.9610149737183437,0.4565756921422972,-0.1548929798897306,-0.14680637146334197
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,0.5783770446602063,-1.0,-0.9797979797979797,0.9999999999999993,1.0,0.0,0.48396253210545015,0.8567371445341785,-0.23749176283003193,-0.9632235272229367,0.5733866287729406,-0.2177958550860437,-0.18848330189567453
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.2849726908316107,-0.6000000000000001,-0.802020202020202,-0.9999999999999996,1.0,0.0,0.4471972578121364,-0.8855570566521818,-0.4574329126376009,-0.7891883184362821,-0.26379655956665005,0.8895736258172436,-0.8450641886072284
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.2849726908316107,-0.6000000000000001,-0.7708513708513708,-0.6147098441152081,1.0,0.0,0.44162886183423283,-0.6116544013150347,-0.38123862601683434,-0.8728970764809423,-0.17345323595893225,0.8745636152221403,-0.833996194055414
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.2849726908316107,-0.6000000000000001,-0.7396825396825396,-0.2748598412305834,1.0,0.0,0.4379905281686728,-0.3495504685372122,-0.29558395971808893,-0.9367667112248944,-0.10054082328486169,0.8573612563553846,-0.8190695227321866
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.2849726908316107,-0.6000000000000001,-0.7085137085137084,0.029146345659516293,1.0,0.0,0.43677926570568143,-0.10049087726296396,-0.20285244943882186,-0.97525202448652,-0.05003838643978842,0.8385765365443021,-0.8013089515927616
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.2849726908316107,-0.6000000000000001,-0.6773448773448774,0.30415339315938617,1.0,0.0,0.4383229209649773,0.1335800279258164,-0.10652660311634243,-0.9848727147550327,-0.024958341179861954,0.8191176375882112,-0.7819743207039715
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.2849726908316107,-0.6000000000000001,-0.6461760461760462,0.5552151573271036,1.0,0.0,0.4427532720688886,0.35090539177086044,-0.01058654119401009,-0.9651837124429216,-0.02505936549991361,0.8000255697109258,-0.7624263384616278
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.2849726908316107,-0.6000000000000001,-0.615007215007215,0.7861695921669755,1.0,0.0,0.4500085685863923,0.5507275448289563,0.08133451366687128,-0.918828612738197,-0.046745168620096145,0.7822419297668034,-0.7438842806768734
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.2849726908316107,-0.6000000000000001,-0.5838383838383838,0.9999999999999993,1.0,0.0,0.4598708832629013,0.7336403053660128,0.1666282250119256,-0.8506252003533683,-0.08418933354969305,0.7664237719854081,-0.7272198896179136
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.41861034895650506,-0.19999999999999996,-0.6040404040404039,-0.9999999999999992,1.0,0.0,0.48530624597713223,-0.8706626668123243,-0.5908526371633549,-0.5729913184051827,-0.33650635672888196,0.9268630501855123,-0.9002070033207975
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.41861034895650506,-0.19999999999999996,-0.5445887445887445,-0.6147098441152078,1.0,0.0,0.46001122923398435,-0.607832637811146,-0.47392848369398793,-0.7695745944547724,-0.2070632540023345,0.9092088713799458,-0.8819705159832673
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.41861034895650506,-0.19999999999999996,-0.485137085137085,-0.27485984123058305,1.0,0.0,0.4414412631584161,-0.3493534082441859,-0.3225770417799845,-0.9198098060423232,-0.10321690769560421,0.8829615994405792,-0.8523585973237988
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.41861034895650506,-0.19999999999999996,-0.42568542568542556,0.029146345659516876,1.0,0.0,0.4326656630192551,-0.10131695646302596,-0.14438715076312042,-0.9845354897027521,-0.06347699900282588,0.8494253060127888,-0.8131441911376176
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.41861034895650506,-0.19999999999999996,-0.36623376623376613,0.30415339315938617,1.0,0.0,0.4355238780120062,0.12481215307774851,0.038077482486141845,-0.9417376093809036,-0.10872881687954106,0.8140818910202905,-0.771188957254432
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.41861034895650506,-0.19999999999999996,-0.3067821067821066,0.555215157327104,1.0,0.0,0.449588502490139,0.321755132751095,0.20024525446607877,-0.8074431310830561,-0.21770910235159846,0.7834714372613337,-0.7346768269036531
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.41861034895650506,-0.19999999999999996,-0.24733044733044718,0.7861695921669759,1.0,0.0,0.4726352256643822,0.49243180463644454,0.331312858237062,-0.6203358238349108,-0.3469875040763819,0.7607380947266003,-0.707613436881254
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.41861034895650506,-0.19999999999999996,-0.18787878787878776,1.0,1.0,0.0,0.502001412650964,0.6453822740816815,0.43382012460493935,-0.41360720950646224,-0.4642540025736306,0.7453822214927397,-0.6894785668031389
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.48916385968847376,0.20000000000000018,-0.4060606060606059,-0.9999999999999996,1.0,0.0,0.528873040220304,-0.8574227553182908,-0.6898088447277206,-0.3373222969721784,-0.4032810211336484,0.9437238432217121,-0.9242688391342139
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.48916385968847376,0.20000000000000018,-0.3183261183261181,-0.6147098441152078,1.0,0.0,0.48125906663949575,-0.603666605344519,-0.5530727374918306,-0.6482667863912609,-0.2491092607696248,0.9274233738313733,-0.9064194485355295
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.48916385968847376,0.20000000000000018,-0.23059163059163046,-0.2748598412305834,1.0,0.0,0.4451446628276331,-0.34922584703230763,-0.3488337684142857,-0.9006984007014263,-0.10739576908021053,0.8948751999130917,-0.8677109573443982
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.48916385968847376,0.20000000000000018,-0.1428571428571428,0.029146345659516293,1.0,0.0,0.42982560991713015,-0.10229335239174145,-0.0855238526633213,-0.9824226095203837,-0.08525202814365151,0.8458549990170863,-0.8079722492992748
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.48916385968847376,0.20000000000000018,-0.05512265512265502,0.30415339315938617,1.0,0.0,0.4404093902547323,0.11277228552883306,0.1690027548317386,-0.8380335607537065,-0.23216136630356,0.7966243983371954,-0.7475676673628405
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.48916385968847376,0.20000000000000018,0.03261183261183276,0.5552151573271036,1.0,0.0,0.47245978264650434,0.28928546391808796,0.35931600819430287,-0.5583208546535974,-0.4411106870854322,0.7628163804691833,-0.7061533172415275
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.48916385968847376,0.20000000000000018,0.12034632034632042,0.7861695921669755,1.0,0.0,0.517594692706812,0.4432984198037855,0.4906344092499132,-0.24740090347829935,-0.611018454457056,0.7441275694775711,-0.6834752213226594
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.48916385968847376,0.20000000000000018,0.2080808080808083,0.9999999999999993,1.0,0.0,0.5695466346565365,0.5898094985514843,0.5859878307364058,0.05253993592212847,-0.7197651089613473,0.7346441971824165,-0.6722045254024835
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5357214285814056,0.6000000000000001,-0.2080808080808081,-1.0,1.0,0.0,0.5753700616967014,-0.8475103004121222,-0.764824738698725,-0.1019928167961549,-0.4508052604014883,0.9522511944313228,-0.9364415717761323
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5357214285814056,0.6000000000000001,-0.09206349206349207,-0.6147098441152081,1.0,0.0,0.504652854356313,-0.5995100149614205,-0.619954577035807,-0.5172469991346574,-0.29204036796912636,0.9391430770597458,-0.921966976672764
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5357214285814056,0.6000000000000001,0.02395382395382395,-0.2748598412305837,1.0,0.0,0.44909465716443836,-0.3490895621562996,-0.37432899786725743,-0.8795898253617962,-0.11330518468834061,0.9029438133208034,-0.8780684424296127
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5357214285814056,0.6000000000000001,0.13997113997113986,0.029146345659516293,1.0,0.0,0.4282730674456286,-0.10357424644451038,-0.027159122456505147,-0.9689044314584825,-0.11595799093074399,0.8383986982196092,-0.7982425149695629
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5357214285814056,0.6000000000000001,0.25598845598845577,0.3041533931593856,1.0,0.0,0.4519522143497725,0.09929392896555483,0.2792928091775412,-0.6937076385160367,-0.3729792747312195,0.7796941710455011,-0.7254030057710449
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5357214285814056,0.6000000000000001,0.3720057720057721,0.555215157327104,1.0,0.0,0.5059129697544223,0.26233019574536587,0.472047426408452,-0.2854283011347364,-0.6308046650669015,0.7491813791506421,-0.6877376863006096
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5357214285814056,0.6000000000000001,0.488023088023088,0.7861695921669755,1.0,0.0,0.5736783611269223,0.4131787495148693,0.5954727902185696,0.11172178964730384,-0.7814081602167278,0.7365309460630081,-0.6723907313467945
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5357214285814056,0.6000000000000001,0.6040404040404039,0.9999999999999989,1.0,0.0,0.6468005748274639,0.5658313112003196,0.6868474896655253,0.4752071221364228,-0.846437800229467,0.7317424650880624,-0.6668433144670856
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5698649815479504,1.0,-0.010101010101010166,-0.9999999999999996,1.0,0.0,0.6232866336969576,-0.8410011404504593,-0.8240023653513524,0.12595540950016193,-0.47765141072405326,0.9565646353372893,-0.9427140786546919
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5698649815479504,1.0,0.1341991341991342,-0.6147098441152081,1.0,0.0,0.5295909101369644,-0.5957208166212493,-0.6764956016805592,-0.38215551797450975,-0.33058744264248974,0.9470761826178697,-0.932423716715286
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5698649815479504,1.0,0.2784992784992786,-0.2748598412305834,1.0,0.0,0.453279450388723,-0.3489348824021936,-0.3990297596209896,-0.8566547129883819,-0.12001677905847918,0.909312758180232,-0.8861988079395159
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5698649815479504,1.0,0.42279942279942273,0.029146345659516293,1.0,0.0,0.42800435663915787,-0.10515806430427121,0.029800163055962114,-0.9444464216449653,-0.1542122233485963,0.8295458597616786,-0.7868681129578514
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5698649815479504,1.0,0.5670995670995671,0.30415339315938617,1.0,0.0,0.46875687896547746,0.08631588158110592,0.36855687191284137,-0.5289362501327601,-0.5094784407501125,0.7661528287861396,-0.7078233997706072
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5698649815479504,1.0,0.7113997113997113,0.5552151573271036,1.0,0.0,0.5455926411170955,0.24322300361997873,0.554313890082039,-0.01966749439096971,-0.7685308996558726,0.7414736699588176,-0.6773040905777241
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5698649815479504,1.0,0.8556998556998556,0.7861695921669755,1.0,0.0,0.6347597020644649,0.39807885210644833,0.6731172833961174,0.4421740538098232,-0.8756280286236056,0.7337812534902155,-0.6680744103368467
-1.0,-1.0,-0.20000000000000018,0.6000000000000003,-0.5698649815479504,1.0,0.9999999999999998,0.9999999999999993,1.0,0.0,0.7272974724759333,0.5610361586273793,0.7656471289557595,0.858971118255858,-0.8931296826942248,0.7319617108723727,-0.6661741709291347
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,0.9997467047678756,-1.0,-0.9999999999999999,-0.9999999999999996,1.0,0.0,0.4960416530600845,-0.813068139277436,-0.2723134514591497,-0.9496019470511803,-0.877258990043424,0.36042751198082307,0.9863145213905278
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,0.9997467047678756,-1.0,-0.9971139971139971,-0.6147098441152078,1.0,0.0,0.5188707958933426,-0.5945293512243162,-0.269814518803613,-0.9507182985531257,-0.505577854632151,0.09022505900629318,0.7595660070795642
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,0.9997467047678756,-1.0,-0.9942279942279941,-0.2748598412305837,1.0,0.0,0.5389717900471923,-0.3502248662504404,-0.2665436627307179,-0.9521238911828069,-0.1806295076455977,-0.14547530409333764,0.5840273955996396
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,0.9997467047678756,-1.0,-0.9913419913419913,0.029146345659516293,1.0,0.0,0.5569330751674789,-0.09059997398405259,-0.26263859693811026,-0.9537378494634066,0.1065084773534073,-0.35311493467391264,0.4445171302172106
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,0.9997467047678756,-1.0,-0.9884559884559884,0.3041533931593856,1.0,0.0,0.5731753620593638,0.17758322804363985,-0.25820853708421077,-0.9554967689626543,0.3627248632114961,-0.5377546388603702,0.3312068568304196
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,0.9997467047678756,-1.0,-0.9855699855699855,0.5552151573271036,1.0,0.0,0.5880087887477753,0.44988361145089806,-0.25334019074877717,-0.9573509493948892,0.5933547198526004,-0.7033532660893018,0.23748794976395993
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,0.9997467047678756,-1.0,-0.9826839826839826,0.7861695921669755,1.0,0.0,0.6016679745295441,0.7233517996730782,-0.24810303554223773,-0.9592613634982124,0.8025673344436512,-0.8530232522476278,0.15877027924173415
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,0.9997467047678756,-1.0,-0.9797979797979797,0.9999999999999993,1.0,0.0,0.614334372023198,0.9960157157074228,-0.2425532537703048,-0.9611971731998606,0.9936574472133906,-0.9892327813067407,0.09177520138629847
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.12700689682097832,-0.6000000000000001,-0.802020202020202,-0.9999999999999996,1.0,0.0,0.5503022414403358,-0.9979893932817715,-0.46067394249296756,-0.7971980970864969,-0.2538356729124245,0.8784590410546005,-0.8279906995572822
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.12700689682097832,-0.6000000000000001,-0.7708513708513708,-0.6147098441152081,1.0,0.0,0.5470746072964554,-0.6736143320081749,-0.38210402294469376,-0.876055969264435,-0.16968887862498372,0.8643266266949937,-0.8194828637036745
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.12700689682097832,-0.6000000000000001,-0.7396825396825396,-0.2748598412305834,1.0,0.0,0.5453445400510446,-0.3645558420016486,-0.2955898349624299,-0.9370098254703065,-0.10039825750062992,0.8487517813167993,-0.8078479568873579
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.12700689682097832,-0.6000000000000001,-0.7085137085137084,0.029146345659516293,1.0,0.0,0.5455097965916833,-0.07124407604192576,-0.20309911708487793,-0.9761709631231116,-0.048618231816683455,0.8321778224572711,-0.7939539758849659
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.12700689682097832,-0.6000000000000001,-0.6773448773448774,0.30415339315938617,1.0,0.0,0.5478380412926666,0.205301238989389,-0.10721624345245936,-0.9910586406702125,-0.015957020107773445,0.8151876385923944,-0.7786981997231742
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.12700689682097832,-0.6000000000000001,-0.6461760461760462,0.5552151573271036,1.0,0.0,0.5524635740413086,0.4640668295740492,-0.010825770750779284,-0.9810640495012164,-0.0023942678107280457,0.7984251800641989,-0.7629787911802617
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.12700689682097832,-0.6000000000000001,-0.615007215007215,0.7861695921669755,1.0,0.0,0.559393150558287,0.7045761554748404,0.0833193036305176,-0.9475158957623802,-0.006159866520405011,0.7824923993612708,-0.7476094557985213
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.12700689682097832,-0.6000000000000001,-0.5838383838383838,0.9999999999999993,1.0,0.0,0.5685251421962032,0.9271894584329115,0.1729855921157959,-0.8933021056625318,-0.02410679836227736,0.7678597051524401,-0.733232728549192
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.28441766222005893,-0.19999999999999996,-0.6040404040404039,-0.9999999999999992,1.0,0.0,0.5866457487302889,-0.9830164336594913,-0.6037876618467723,-0.5904002635239505,-0.3130206359370802,0.9184171601861965,-0.8880411548251586
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.28441766222005893,-0.19999999999999996,-0.5445887445887445,-0.6147098441152078,1.0,0.0,0.5646712228722682,-0.6697953624635833,-0.47811599841607433,-0.7784229824688345,-0.19514739330553166,0.9010676643271578,-0.8709258580178684
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.28441766222005893,-0.19999999999999996,-0.485137085137085,-0.27485984123058305,1.0,0.0,0.5487366844341387,-0.36429362894549894,-0.322764134922409,-0.9205872582061387,-0.10228759597675996,0.877408522584938,-0.8452111212291693
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.28441766222005893,-0.19999999999999996,-0.42568542568542556,0.029146345659516876,1.0,0.0,0.5410891775631699,-0.072130628970594,-0.14483203698954128,-0.9881525360877259,-0.05847339036009469,0.8486622860368845,-0.8125869210784156
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.28441766222005893,-0.19999999999999996,-0.36623376623376613,0.30415339315938617,1.0,0.0,0.5431132322166454,0.19731806477078068,0.03910246799747924,-0.9643765994877865,-0.07727098374372687,0.8182973863501741,-0.7774156028419869
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.28441766222005893,-0.19999999999999996,-0.3067821067821066,0.555215157327104,1.0,0.0,0.5547687498963385,0.43719867822649905,0.21014143423509773,-0.8566621382662066,-0.1494293417985082,0.7905354182942311,-0.7449764797774278
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.28441766222005893,-0.19999999999999996,-0.24733044733044718,0.7861695921669759,1.0,0.0,0.5747381650970423,0.6479987685117208,0.35673476061613996,-0.690811229726982,-0.24938109657492413,0.7680812383522065,-0.7186998341398821
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.28441766222005893,-0.19999999999999996,-0.18787878787878776,1.0,1.0,0.0,0.6011309670174333,0.835989996159282,0.4770804447535284,-0.49460843571744006,-0.35223653953288725,0.7514250965187114,-0.6992889568202778
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.367461790678825,0.20000000000000018,-0.4060606060606059,-0.9999999999999996,1.0,0.0,0.628483178358763,-0.9687925453606798,-0.7147684251779013,-0.35862733954200154,-0.3744815662892682,0.937322032343759,-0.9151538618573735
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.367461790678825,0.20000000000000018,-0.3183261183261181,-0.6147098441152078,1.0,0.0,0.58489836713498,-0.6657450002937333,-0.5624441597563283,-0.6628990563842325,-0.22930158145145052,0.9200401679080139,-0.8965509681534247
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.367461790678825,0.20000000000000018,-0.23059163059163046,-0.2748598412305834,1.0,0.0,0.5523413867640938,-0.3641600482860324,-0.34930937009069285,-0.9022980021267119,-0.10549209869739551,0.8900665344428761,-0.8615149608047629
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.367461790678825,0.20000000000000018,-0.1428571428571428,0.029146345659516293,1.0,0.0,0.5377502030649792,-0.07300570198688705,-0.08601396586902105,-0.9905158675127106,-0.07426317616336675,0.848282670031694,-0.8112711879507277
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.367461790678825,0.20000000000000018,-0.05512265512265502,0.30415339315938617,1.0,0.0,0.5450961196286697,0.1863969199098659,0.17669583821410273,-0.8820947331922124,-0.17133452385302883,0.8050552152945882,-0.7587871018551053
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.367461790678825,0.20000000000000018,0.03261183261183276,0.5552151573271036,1.0,0.0,0.5720891494536473,0.4045096346597866,0.39026835255711656,-0.6324125031123613,-0.33888216275802074,0.7716847321240403,-0.7182423745712582
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.367461790678825,0.20000000000000018,0.12034632034632042,0.7861695921669755,1.0,0.0,0.6127499233085814,0.5924424502753424,0.5475342182546084,-0.32827272666514684,-0.49963204935744265,0.7504937989209867,-0.6926555407873772
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.367461790678825,0.20000000000000018,0.2080808080808083,0.9999999999999993,1.0,0.0,0.6615893365811764,0.7655396656709161,0.663953569753148,-0.019975307025068445,-0.6200958541596315,0.7382458589662324,-0.6780764890763161
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4222507539611178,0.6000000000000001,-0.2080808080808081,-1.0,1.0,0.0,0.6736640891733218,-0.9569873579814748,-0.8014037521812691,-0.12151548917823862,-0.42404105897142186,0.9476951799370035,-0.9299188385391786
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4222507539611178,0.6000000000000001,-0.09206349206349207,-0.6147098441152081,1.0,0.0,0.6072242204521998,-0.6615224432570961,-0.6357157941646021,-0.5361806843320694,-0.2658361600400836,0.9325036770544884,-0.9131699558400216
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4222507539611178,0.6000000000000001,0.02395382395382395,-0.2748598412305837,1.0,0.0,0.5561596056597801,-0.3640312908223177,-0.3752208295416983,-0.8822457489642677,-0.10947728364666309,0.8982659563746476,-0.8720650766638499
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4222507539611178,0.6000000000000001,0.13997113997113986,0.029146345659516293,1.0,0.0,0.5355007741106008,-0.0741178328785557,-0.027253536814493856,-0.9831303865916926,-0.09603223727236188,0.843256911402365,-0.8045434017357026
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4222507539611178,0.6000000000000001,0.25598845598845577,0.3041533931593856,1.0,0.0,0.5532176295591478,0.17339581150138916,0.2986045898963503,-0.7567383220797743,-0.28558692915543205,0.7898021495169825,-0.7385916469751423
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4222507539611178,0.6000000000000001,0.3720057720057721,0.555215157327104,1.0,0.0,0.600532417841376,0.37383962026437567,0.525987880407206,-0.36568766048049517,-0.5198898480774079,0.756727058936477,-0.6979112284623814
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4222507539611178,0.6000000000000001,0.488023088023088,0.7861695921669755,1.0,0.0,0.6639823668777051,0.5521468374860378,0.6768499597870565,0.04342536397473529,-0.6872478430716589,0.7403904550047059,-0.678062068232703
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4222507539611178,0.6000000000000001,0.6040404040404039,0.9999999999999989,1.0,0.0,0.7349442334881441,0.7262804661874747,0.7864013402453606,0.42749909832994326,-0.7808353023788013,0.7329426197740585,-0.6692624305666058
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4624273322980831,1.0,-0.010101010101010166,-0.9999999999999996,1.0,0.0,0.7207390764569201,-0.9481689130906941,-0.8707097551393362,0.11197286339735968,-0.4587841009735061,0.9535507503599019,-0.9383110959771476
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4624273322980831,1.0,0.1341991341991342,-0.6147098441152081,1.0,0.0,0.6311603698747688,-0.6574465435450512,-0.6991555214383601,-0.4033561047975286,-0.301501335734331,0.941287338959732,-0.9247951747665483
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4624273322980831,1.0,0.2784992784992786,-0.2748598412305834,1.0,0.0,0.5601837885044185,-0.36388966577500353,-0.4004736077876717,-0.8605510861744045,-0.11471961501210703,0.9045556573570682,-0.880127160258355
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4624273322980831,1.0,0.42279942279942273,0.029146345659516293,1.0,0.0,0.5343475481602549,-0.0754953235510768,0.030780057677226025,-0.9661454087913267,-0.12419796521464121,0.8364001795746846,-0.7956629383553375
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4624273322980831,1.0,0.5670995670995671,0.30415339315938617,1.0,0.0,0.5665609300431074,0.15987691078419242,0.4021626753160946,-0.6039266175070808,-0.4059202872549279,0.7761826396850241,-0.7208340244104602
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4624273322980831,1.0,0.7113997113997113,0.5552151573271036,1.0,0.0,0.6363432316995825,0.349294119788249,0.6274620135041472,-0.09292592386959642,-0.6676839127524006,0.7469312919871938,-0.6846979580788777
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4624273322980831,1.0,0.8556998556998556,0.7861695921669755,1.0,0.0,0.7221289750775993,0.5273452875625848,0.7709097463654023,0.39376445998892284,-0.8092574347776473,0.7355768041274799,-0.6709452773991609
-1.0,-1.0,-0.20000000000000018,1.0000000000000002,-0.4624273322980831,1.0,0.9999999999999998,0.9999999999999993,1.0,0.0,0.8136871302086456,0.7095405394942168,0.8782735068039164,0.8367293361141571,-0.8629622109444282,0.7316196008706497,-0.6664180347133332
-1.0,-1.0,0.20000000000000018,-1.0,-0.6998065292385485,-1.0,-0.9999999999999999,-0.9999999999999996,1.0,0.0,0.002050424123879534,-0.45232050067319074,-0.2855836994772384,-0.9415157148281509,-0.2513034649890482,0.8149511394884605,-0.6743949285608212
-1.0,-1.0,0.20000000000000018,-1.0,-0.6998065292385485,-1.0,-0.9971139971139971,-0.6147098441152078,1.0,0.0,0.0037247972082348536,-0.36885688838637704,-0.27713997813424657,-0.9467855150577141,-0.1774481040682514,0.8011228332637912,-0.6842960822000619
-1.0,-1.0,0.20000000000000018,-1.0,-0.6998065292385485,-1.0,-0.9942279942279941,-0.2748598412305837,1.0,0.0,0.005288878078318905,-0.29023565997443185,-0.2683170506539643,-0.9513104487524084,-0.11143515973988682,0.7877754983387325,-0.6907303243866831
-1.0,-1.0,0.20000000000000018,-1.0,-0.6998065292385485,-1.0,-0.9913419913419913,0.029146345659516293,1.0,0.0,0.006782924346256729,-0.21583433176007433,-0.2591978531204578,-0.9550305730095552,-0.052436144540389584,0.774879374945252,-0.6946736938162861
