rho,volvol,v_atm_n,alpha,F,K,log_moneyness,beta,T,Shift,y_scaled
0.0,-1.0,0.6000000000000003,-0.2843766552784126,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.5459437377533061
0.0,-1.0,0.6000000000000003,-0.2843766552784126,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.5488979627471884
0.0,-1.0,0.6000000000000003,-0.2843766552784126,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.552725189376854
0.0,-1.0,0.6000000000000003,-0.2843766552784126,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.557449524278989
0.0,-1.0,0.6000000000000003,-0.2843766552784126,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.5630733333965232
0.0,-1.0,0.6000000000000003,-0.41801428814802655,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.5703599076794388
0.0,-1.0,0.6000000000000003,-0.41801428814802655,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.5600373338836648
0.0,-1.0,0.6000000000000003,-0.41801428814802655,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.5524283634140215
0.0,-1.0,0.6000000000000003,-0.41801428814802655,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.5481029129691461
0.0,-1.0,0.6000000000000003,-0.41801428814802655,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.5474937675629461
0.0,-1.0,0.6000000000000003,-0.41801428814802655,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.5508281841571007
0.0,-1.0,0.6000000000000003,-0.41801428814802655,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.5580934997795481
0.0,-1.0,0.6000000000000003,-0.41801428814802655,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.5690548823561563
0.0,-1.0,0.6000000000000003,-0.48859449209954553,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.605734526510529
0.0,-1.0,0.6000000000000003,-0.48859449209954553,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.5818450338198863
0.0,-1.0,0.6000000000000003,-0.48859449209954553,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.5628267958836664
0.0,-1.0,0.6000000000000003,-0.48859449209954553,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.5504810078612697
0.0,-1.0,0.6000000000000003,-0.48859449209954553,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.546338849785508
0.0,-1.0,0.6000000000000003,-0.48859449209954553,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.5511405075749125
0.0,-1.0,0.6000000000000003,-0.48859449209954553,0.20000000000000018,0.13614806246385203,0.7696258868568887,0.25,1.0,0.0,0.5645484177108632
0.0,-1.0,0.6000000000000003,-0.48859449209954553,0.20000000000000018,0.20647773279352233,1.0,0.25,1.0,0.0,0.5853488157230089
0.0,-1.0,0.6000000000000003,-0.5351768454192658,0.6000000000000001,-0.04777327935222675,-1.0,0.25,1.0,0.0,0.645613043502078
0.0,-1.0,0.6000000000000003,-0.5351768454192658,0.6000000000000001,0.045228455754771524,-0.643824530433497,0.25,1.0,0.0,0.606949043743801
0.0,-1.0,0.6000000000000003,-0.5351768454192658,0.6000000000000001,0.1382301908617698,-0.31736632215360794,0.25,1.0,0.0,0.5748269643733862
0.0,-1.0,0.6000000000000003,-0.5351768454192658,0.6000000000000001,0.23123192596876807,-0.016046115979360648,0.25,1.0,0.0,0.5530785757950184
0.0,-1.0,0.6000000000000003,-0.5351768454192658,0.6000000000000001,0.32423366107576634,0.263732190579827,0.25,1.0,0.0,0.5454294150011721
0.0,-1.0,0.6000000000000003,-0.5351768454192658,0.6000000000000001,0.4172353961827646,0.5248442859637645,0.25,1.0,0.0,0.5535956016201238
0.0,-1.0,0.6000000000000003,-0.5351768454192658,0.6000000000000001,0.5102371312897631,0.7696258868568887,0.25,1.0,0.0,0.5761805802330879
0.0,-1.0,0.6000000000000003,-0.5351768454192658,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.6097764000359993
0.0,-1.0,0.6000000000000003,-0.5693414616528154,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.6883422361780949
0.0,-1.0,0.6000000000000003,-0.5693414616528154,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.6345267849037164
0.0,-1.0,0.6000000000000003,-0.5693414616528154,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.5882247267805762
0.0,-1.0,0.6000000000000003,-0.5693414616528154,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.5558904064597971
0.0,-1.0,0.6000000000000003,-0.5693414616528154,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.5447659446106563
0.0,-1.0,0.6000000000000003,-0.5693414616528154,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.5580859329275998
0.0,-1.0,0.6000000000000003,-0.5693414616528154,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.5921729991779271
0.0,-1.0,0.6000000000000003,-0.5693414616528154,1.0,1.0,1.0,0.25,1.0,0.0,0.6401224834444138
0.0,-1.0,1.0000000000000002,0.9955033490648848,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.6203542633629153
0.0,-1.0,1.0000000000000002,0.9955033490648848,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.6399366529055072
0.0,-1.0,1.0000000000000002,0.9955033490648848,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.6578951062184805
0.0,-1.0,1.0000000000000002,0.9955033490648848,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.6744844132708442
0.0,-1.0,1.0000000000000002,0.9955033490648848,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.6899052145810168
0.0,-1.0,1.0000000000000002,0.9955033490648848,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.7043180023449159
0.0,-1.0,1.0000000000000002,0.9955033490648848,-1.0,-0.9861191440138809,0.7696258868568887,0.25,1.0,0.0,0.7178529552676919
0.0,-1.0,1.0000000000000002,0.9955033490648848,-1.0,-0.9838056680161943,1.0,0.25,1.0,0.0,0.7306169854800257
0.0,-1.0,1.0000000000000002,-0.12635137896789916,-0.6000000000000001,-0.7619433198380567,-0.9999999999999993,0.25,1.0,0.0,0.6711159483389336
0.0,-1.0,1.0000000000000002,-0.12635137896789916,-0.6000000000000001,-0.7369577790630422,-0.6438245304334964,0.25,1.0,0.0,0.6737077503132223
0.0,-1.0,1.0000000000000002,-0.12635137896789916,-0.6000000000000001,-0.7119722382880278,-0.31736632215360744,0.25,1.0,0.0,0.6767458427172115
0.0,-1.0,1.0000000000000002,-0.12635137896789916,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.6803201721984893
0.0,-1.0,1.0000000000000002,-0.12635137896789916,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.684497306581124
0.0,-1.0,1.0000000000000002,-0.12635137896789916,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.6893234488128082
0.0,-1.0,1.0000000000000002,-0.12635137896789916,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.6948268539389861
0.0,-1.0,1.0000000000000002,-0.12635137896789916,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.7010200172042323
0.0,-1.0,1.0000000000000002,-0.28373671619157825,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.6978239647528891
0.0,-1.0,1.0000000000000002,-0.28373671619157825,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.6901857746607379
0.0,-1.0,1.0000000000000002,-0.28373671619157825,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.6849168617379056
0.0,-1.0,1.0000000000000002,-0.28373671619157825,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.6824298686030702
0.0,-1.0,1.0000000000000002,-0.28373671619157825,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.6830298877040794
0.0,-1.0,1.0000000000000002,-0.28373671619157825,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.6868840930889347
0.0,-1.0,1.0000000000000002,-0.28373671619157825,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.6940077329141582
0.0,-1.0,1.0000000000000002,-0.28373671619157825,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.7042731630317942
0.0,-1.0,1.0000000000000002,-0.36680440568283523,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.730891117096848
0.0,-1.0,1.0000000000000002,-0.36680440568283523,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.7104696547323879
0.0,-1.0,1.0000000000000002,-0.36680440568283523,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.6946391859972344
0.0,-1.0,1.0000000000000002,-0.36680440568283523,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.6847215660889401
0.0,-1.0,1.0000000000000002,-0.36680440568283523,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.6817789376313367
0.0,-1.0,1.0000000000000002,-0.36680440568283523,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.686341499672969
0.0,-1.0,1.0000000000000002,-0.36680440568283523,0.20000000000000018,0.13614806246385203,0.7696258868568887,0.25,1.0,0.0,0.6982622368495592
0.0,-1.0,1.0000000000000002,-0.36680440568283523,0.20000000000000018,0.20647773279352233,1.0,0.25,1.0,0.0,0.7168011827715342
0.0,-1.0,1.0000000000000002,-0.4216188453184203,0.6000000000000001,-0.04777327935222675,-1.0,0.25,1.0,0.0,0.7686028230382529
0.0,-1.0,1.0000000000000002,-0.4216188453184203,0.6000000000000001,0.045228455754771524,-0.643824530433497,0.25,1.0,0.0,0.7339138260703438
0.0,-1.0,1.0000000000000002,-0.4216188453184203,0.6000000000000001,0.1382301908617698,-0.31736632215360794,0.25,1.0,0.0,0.7058013182766467
0.0,-1.0,1.0000000000000002,-0.4216188453184203,0.6000000000000001,0.23123192596876807,-0.016046115979360648,0.25,1.0,0.0,0.6872011143739326
0.0,-1.0,1.0000000000000002,-0.4216188453184203,0.6000000000000001,0.32423366107576634,0.263732190579827,0.25,1.0,0.0,0.6807368538812948
0.0,-1.0,1.0000000000000002,-0.4216188453184203,0.6000000000000001,0.4172353961827646,0.5248442859637645,0.25,1.0,0.0,0.687650122693146
0.0,-1.0,1.0000000000000002,-0.4216188453184203,0.6000000000000001,0.5102371312897631,0.7696258868568887,0.25,1.0,0.0,0.7071989067750477
0.0,-1.0,1.0000000000000002,-0.4216188453184203,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.7371485581416106
0.0,-1.0,1.0000000000000002,-0.4618181048196489,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.8095304095492232
0.0,-1.0,1.0000000000000002,-0.4618181048196489,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.759874036135906
0.0,-1.0,1.0000000000000002,-0.4618181048196489,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.7182585369558849
0.0,-1.0,1.0000000000000002,-0.4618181048196489,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.6898657358371675
0.0,-1.0,1.0000000000000002,-0.4618181048196489,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.6799035197779018
0.0,-1.0,1.0000000000000002,-0.4618181048196489,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.6907505766012666
0.0,-1.0,1.0000000000000002,-0.4618181048196489,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.7202831081776931
0.0,-1.0,1.0000000000000002,-0.4618181048196489,1.0,1.0,1.0,0.25,1.0,0.0,0.7636572609310406
0.0,-0.6000000000000005,-1.0,-0.6997326774096032,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.0010140968211367364
0.0,-0.6000000000000005,-1.0,-0.6997326774096032,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.0028887652049338517
0.0,-0.6000000000000005,-1.0,-0.6997326774096032,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.004681669919238539
0.0,-0.6000000000000005,-1.0,-0.6997326774096032,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.006408181868808782
0.0,-0.6000000000000005,-1.0,-0.6997326774096032,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.008080599446522016
0.0,-0.6000000000000005,-1.0,-0.6997326774096032,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.009708890488806065
0.0,-0.6000000000000005,-1.0,-0.6997326774096032,-1.0,-0.9861191440138809,0.7696258868568887,0.25,1.0,0.0,0.011301219394641996
0.0,-0.6000000000000005,-1.0,-0.6997326774096032,-1.0,-0.9838056680161943,1.0,0.25,1.0,0.0,0.012864330763627583
0.0,-0.6000000000000005,-1.0,-0.9158575650314373,-0.6000000000000001,-0.7619433198380567,-0.9999999999999993,0.25,1.0,0.0,0.037957527496308846
0.0,-0.6000000000000005,-1.0,-0.9158575650314373,-0.6000000000000001,-0.7369577790630422,-0.6438245304334964,0.25,1.0,0.0,0.025936811162883256
0.0,-0.6000000000000005,-1.0,-0.9158575650314373,-0.6000000000000001,-0.7119722382880278,-0.31736632215360744,0.25,1.0,0.0,0.01589490502728602
0.0,-0.6000000000000005,-1.0,-0.9158575650314373,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.00906302567514197
0.0,-0.6000000000000005,-1.0,-0.9158575650314373,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.006663212208605584
0.0,-0.6000000000000005,-1.0,-0.9158575650314373,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.00925538269580081
0.0,-0.6000000000000005,-1.0,-0.9158575650314373,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.016356225102149766
0.0,-0.6000000000000005,-1.0,-0.9158575650314373,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.02683565152368432
0.0,-0.6000000000000005,-1.0,-0.9550372119902212,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.08871593633381278
0.0,-0.6000000000000005,-1.0,-0.9550372119902212,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.05986866978654585
0.0,-0.6000000000000005,-1.0,-0.9550372119902212,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.03301714346254467
0.0,-0.6000000000000005,-1.0,-0.9550372119902212,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.012614655231945049
0.0,-0.6000000000000005,-1.0,-0.9550372119902212,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.006349903107167244
0.0,-0.6000000000000005,-1.0,-0.9550372119902212,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.017505164832424643
0.0,-0.6000000000000005,-1.0,-0.9550372119902212,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.03988840414287625
0.0,-0.6000000000000005,-1.0,-0.9550372119902212,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.067106654706686
0.0,-0.6000000000000005,-1.0,-0.9757638760735232,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.14096831880067484
0.0,-0.6000000000000005,-1.0,-0.9757638760735232,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.09688075379950369
0.0,-0.6000000000000005,-1.0,-0.9757638760735232,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.053315872005174854
0.0,-0.6000000000000005,-1.0,-0.9757638760735232,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.016981215098455047
0.0,-0.6000000000000005,-1.0,-0.9757638760735232,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.007095951520924198
0.0,-0.6000000000000005,-1.0,-0.9757638760735232,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.031621207590023244
0.0,-0.6000000000000005,-1.0,-0.9757638760735232,0.20000000000000018,0.13614806246385203,0.7696258868568887,0.25,1.0,0.0,0.07084417016513324
0.0,-0.6000000000000005,-1.0,-0.9757638760735232,0.20000000000000018,0.20647773279352233,1.0,0.25,1.0,0.0,0.11355269348651861
0.0,-0.6000000000000005,-1.0,-0.989449434915527,0.6000000000000001,-0.04777327935222675,-1.0,0.25,1.0,0.0,0.19223577658439253
0.0,-0.6000000000000005,-1.0,-0.989449434915527,0.6000000000000001,0.045228455754771524,-0.643824530433497,0.25,1.0,0.0,0.1342847984053786
0.0,-0.6000000000000005,-1.0,-0.989449434915527,0.6000000000000001,0.1382301908617698,-0.31736632215360794,0.25,1.0,0.0,0.07507516931646716
0.0,-0.6000000000000005,-1.0,-0.989449434915527,0.6000000000000001,0.23123192596876807,-0.016046115979360648,0.25,1.0,0.0,0.02203653032023069
0.0,-0.6000000000000005,-1.0,-0.989449434915527,0.6000000000000001,0.32423366107576634,0.263732190579827,0.25,1.0,0.0,0.00884260275337821
0.0,-0.6000000000000005,-1.0,-0.989449434915527,0.6000000000000001,0.4172353961827646,0.5248442859637645,0.25,1.0,0.0,0.04900216990810226
0.0,-0.6000000000000005,-1.0,-0.989449434915527,0.6000000000000001,0.5102371312897631,0.7696258868568887,0.25,1.0,0.0,0.1040892120478001
0.0,-0.6000000000000005,-1.0,-0.989449434915527,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.16068056011946166
0.0,-0.6000000000000005,-1.0,-0.9994887018107528,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.24212033654134968
0.0,-0.6000000000000005,-1.0,-0.9994887018107528,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.17125914047822424
0.0,-0.6000000000000005,-1.0,-0.9994887018107528,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.0974139351993914
0.0,-0.6000000000000005,-1.0,-0.9994887018107528,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.027658330865482375
0.0,-0.6000000000000005,-1.0,-0.9994887018107528,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.011495205997792574
0.0,-0.6000000000000005,-1.0,-0.9994887018107528,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.06803910072677616
0.0,-0.6000000000000005,-1.0,-0.9994887018107528,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.13780839230227274
0.0,-0.6000000000000005,-1.0,-0.9994887018107528,1.0,1.0,1.0,0.25,1.0,0.0,0.20718589584479963
0.0,-0.6000000000000005,-0.5999999999999999,-0.4059462018474349,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.1304217284508423
0.0,-0.6000000000000005,-0.5999999999999999,-0.4059462018474349,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.1340359397454138
0.0,-0.6000000000000005,-0.5999999999999999,-0.4059462018474349,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.13745217666678067
0.0,-0.6000000000000005,-0.5999999999999999,-0.4059462018474349,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.14069907606297755
0.0,-0.6000000000000005,-0.5999999999999999,-0.4059462018474349,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.14379967250559875
0.0,-0.6000000000000005,-0.5999999999999999,-0.4059462018474349,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.1467727822638013
0.0,-0.6000000000000005,-0.5999999999999999,-0.4059462018474349,-1.0,-0.9861191440138809,0.7696258868568887,0.25,1.0,0.0,0.14963398086738955
0.0,-0.6000000000000005,-0.5999999999999999,-0.4059462018474349,-1.0,-0.9838056680161943,1.0,0.25,1.0,0.0,0.1523963100043985
0.0,-0.6000000000000005,-0.5999999999999999,-0.7581837786431453,-0.6000000000000001,-0.7619433198380567,-0.9999999999999993,0.25,1.0,0.0,0.1619954624058574
0.0,-0.6000000000000005,-0.5999999999999999,-0.7581837786431453,-0.6000000000000001,-0.7369577790630422,-0.6438245304334964,0.25,1.0,0.0,0.15371017169772497
0.0,-0.6000000000000005,-0.5999999999999999,-0.7581837786431453,-0.6000000000000001,-0.7119722382880278,-0.31736632215360744,0.25,1.0,0.0,0.14727945147855775
0.0,-0.6000000000000005,-0.5999999999999999,-0.7581837786431453,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.14324328228574285
0.0,-0.6000000000000005,-0.5999999999999999,-0.7581837786431453,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.14203648493627827
0.0,-0.6000000000000005,-0.5999999999999999,-0.7581837786431453,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.14387584100657136
0.0,-0.6000000000000005,-0.5999999999999999,-0.7581837786431453,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.14869976953547306
0.0,-0.6000000000000005,-0.5999999999999999,-0.7581837786431453,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.15620357774637916
0.0,-0.6000000000000005,-0.5999999999999999,-0.8209012957678608,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.20786405792551063
0.0,-0.6000000000000005,-0.5999999999999999,-0.8209012957678608,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.18280627062237573
0.0,-0.6000000000000005,-0.5999999999999999,-0.8209012957678608,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.16127253670466882
0.0,-0.6000000000000005,-0.5999999999999999,-0.8209012957678608,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.1462511263290586
0.0,-0.6000000000000005,-0.5999999999999999,-0.8209012957678608,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.1410769849772006
0.0,-0.6000000000000005,-0.5999999999999999,-0.8209012957678608,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.14724105705075588
0.0,-0.6000000000000005,-0.5999999999999999,-0.8209012957678608,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.16306541889741025
0.0,-0.6000000000000005,-0.5999999999999999,-0.8209012957678608,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.18537174372610699
0.0,-0.6000000000000005,-0.5999999999999999,-0.854070668231727,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.2589758042093925
0.0,-0.6000000000000005,-0.5999999999999999,-0.854070668231727,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.21706049860347884
0.0,-0.6000000000000005,-0.5999999999999999,-0.854070668231727,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.17857449247463977
0.0,-0.6000000000000005,-0.5999999999999999,-0.854070668231727,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.14982695410720148
0.0,-0.6000000000000005,-0.5999999999999999,-0.854070668231727,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.14079004093129863
0.0,-0.6000000000000005,-0.5999999999999999,-0.854070668231727,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.15574787964080442
0.0,-0.6000000000000005,-0.5999999999999999,-0.854070668231727,0.20000000000000018,0.13614806246385203,0.7696258868568887,0.25,1.0,0.0,0.18718120911756272
0.0,-0.6000000000000005,-0.5999999999999999,-0.854070668231727,0.20000000000000018,0.20647773279352233,1.0,0.25,1.0,0.0,0.22640317083495076
0.0,-0.6000000000000005,-0.5999999999999999,-0.8759702348652999,0.6000000000000001,-0.04777327935222675,-1.0,0.25,1.0,0.0,0.3112989581340337
0.0,-0.6000000000000005,-0.5999999999999999,-0.8759702348652999,0.6000000000000001,0.045228455754771524,-0.643824530433497,0.25,1.0,0.0,0.2535599589602335
0.0,-0.6000000000000005,-0.5999999999999999,-0.8759702348652999,0.6000000000000001,0.1382301908617698,-0.31736632215360794,0.25,1.0,0.0,0.1980639759665083
0.0,-0.6000000000000005,-0.5999999999999999,-0.8759702348652999,0.6000000000000001,0.23123192596876807,-0.016046115979360648,0.25,1.0,0.0,0.15392507551495765
0.0,-0.6000000000000005,-0.5999999999999999,-0.8759702348652999,0.6000000000000001,0.32423366107576634,0.263732190579827,0.25,1.0,0.0,0.14117006279945735
0.0,-0.6000000000000005,-0.5999999999999999,-0.8759702348652999,0.6000000000000001,0.4172353961827646,0.5248442859637645,0.25,1.0,0.0,0.16822385727622113
0.0,-0.6000000000000005,-0.5999999999999999,-0.8759702348652999,0.6000000000000001,0.5102371312897631,0.7696258868568887,0.25,1.0,0.0,0.216566981941774
0.0,-0.6000000000000005,-0.5999999999999999,-0.8759702348652999,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.27193040817185193
0.0,-0.6000000000000005,-0.5999999999999999,-0.892034437189609,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.36341077001981953
0.0,-0.6000000000000005,-0.5999999999999999,-0.892034437189609,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.2908708018850389
0.0,-0.6000000000000005,-0.5999999999999999,-0.892034437189609,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.2189253409831581
0.0,-0.6000000000000005,-0.5999999999999999,-0.892034437189609,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.1584963508189222
0.0,-0.6000000000000005,-0.5999999999999999,-0.892034437189609,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.14219995290385776
0.0,-0.6000000000000005,-0.5999999999999999,-0.892034437189609,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.1835122918918615
0.0,-0.6000000000000005,-0.5999999999999999,-0.892034437189609,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.24854832490546833
0.0,-0.6000000000000005,-0.5999999999999999,-0.892034437189609,1.0,1.0,1.0,0.25,1.0,0.0,0.31889783365357294
0.0,-0.6000000000000005,-0.19999999999999996,-0.10176383310997772,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.25861118735000593
