beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,volatility_scaled,dV_dbeta_scaled,dV_drho_scaled,dV_dvolvol_scaled,dV_dvatm_scaled,dV_dF_scaled,dV_dK_scaled,T,Shift
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,-0.1933029644740859,-0.6454127345588512,0.045310602930478165,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.961565526054576,1.0,0.0
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,-0.17815112464010774,-0.6046631888480913,0.04516862464554757,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.9618276373613125,1.0,0.0
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,-0.16299928480612924,-0.5645295289153875,0.045029180078423874,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.9620813234843623,1.0,0.0
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,-0.14784744497215074,-0.524993414698284,0.044892241076686996,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.962327646519883,1.0,0.0
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,-0.13269560513817247,-0.48603731333566247,0.04475774007452876,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.9625668241464543,1.0,0.0
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,-0.03673395285630998,-0.25176139471198233,0.04395653346011513,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.9639171691104652,1.0,0.0
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,0.08953137909350906,0.028019235133084824,0.043019406961571395,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.9653819750232325,1.0,0.0
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,0.21579671104332832,0.28111160061563606,0.042190605344998626,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.9665626672920149,1.0,0.0
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,0.3420620429931476,0.51216682757472,0.041450365611503004,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.9675380338752341,1.0,0.0
0.30177171865052843,-0.5096384859973775,-0.9379227388228699,0.7897127009669263,-0.9526914739488587,0.6013117828212098,0.46832737494296683,0.7247170322466079,0.040783834544252086,0.9419116817410972,-0.9904739263689419,0.7635744100994651,-0.6729551213563043,0.9606976762519394,0.9683555257814113,1.0,0.0
