beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,volatility,dV_dK,dV_dF,dV_dalpha,dV_dbeta,dV_drho,dV_dvolvol,volatility_scaled,dV_dbeta_scaled,dV_drho_scaled,dV_dvolvol_scaled,dV_dalpha_scaled,dV_dF_scaled,dV_dK_scaled
-0.21500208349008265,-0.8107726777599882,0.3344500576430916,0.6153268519756239,-1.1124408501128717,1.1634223380733937,-0.11103296154710077,-0.6584236559721808,0.43995753,-5.0075455,0.8650528,3.484737,-1.1745917,-0.04506579,0.104997836,-0.46039396902630564,0.28522040148815164,-0.6396097253826415,0.00466850105519697,-0.25744820395656026,0.20166345763900226,0.13383016889877788
-1.425941244288966,1.5012423439870275,0.43301206836861694,0.3605411256763637,1.7018203856895031,1.4964810716275578,1.9024783064485362,0.37758788851958025,2.7450824,-10.242134,-19.97282,8.314861,-8.602266,0.20828629,0.4877079,0.9700356410240686,-0.22291921570865722,0.4144100447278996,1.445695344174231,0.27366693879838083,-0.03181230790702026,0.08084773277792129
0.33980385654420603,1.3447028592564096,0.7541657886069709,1.2444968770247145,-1.5334928990190175,1.6353990343316946,2.148096623829574,0.4191915326881436,0.22982095,1.8581538,-3.3731446,2.2478476,-0.3903147,0.045331478,0.1370034,-0.5907927990847915,0.33887410229141135,-0.26353028827685193,0.1251797736648564,-0.3934552071417939,0.15417701830820058,0.20332206393260144
1.340154528605547,0.9675651541679573,-1.0419179209999376,-0.6341807127269563,1.2563202974780352,-1.7044133329826996,-0.08673915032511804,2.1378354179137817,0.60825264,1.1229717,-9.29943,1.4448814,-1.9345444,0.1374228,0.494868,-0.35595957950419493,0.23323076671570592,0.11959691574537605,1.4726554303333883,-0.4817484906973284,0.08777657360401676,0.19588084125570007
0.1210344234032383,-0.07505254374315368,-1.5651654273341056,-0.8788747139249884,0.6878332474733886,-1.2167512251776238,-1.20712551484151,-0.2816991738385798,1.2278688,-12.726571,-11.566954,4.228709,-5.045985,0.026728034,0.02038572,0.028539027779370753,0.020371913250010865,-0.3409261311218932,-0.31392340931876567,-0.17564185799407997,0.062370338194326594,0.055701243297651234
0.03931973931786159,1.0511908661883371,1.4847828962815635,-0.7232922717808762,1.50916455635316,-1.1176616706580365,-0.987431900035926,-0.00036230771755187434,1.7988375,-6.7113724,-27.992191,5.2061944,-7.425686,0.22479844,0.34545538,0.3828497835745522,-0.14242741078373994,0.4831054844773216,0.9100687194682571,-0.06815863442427708,-0.1216645112193743,0.11658470635855202
-0.17570077451402039,-0.2530238025609838,-0.2618417520404492,1.1170455905172383,-0.8058224986707434,1.1770121178041346,0.9358590505088137,0.05588704575175276,0.4539226,-1.5070385,-1.4261732,3.1685357,-1.252248,0.040436,0.02300233,-0.4517280395166274,0.2799078041715299,-0.2838969282355261,-0.304071028619486,-0.29221735244815134,0.17599165565022384,0.16926091737463447
1.5126610721766125,-1.5518639256986269,0.7654174475933604,-0.6433590066017899,1.270153094792643,-1.2305671332655679,-1.0654640462138638,0.021138942564720122,0.40233055,-10.104787,10.045931,1.1471585,-1.6114384,0.089404404,-0.0577765,-0.4837431363661093,0.2553349883768512,-0.08017384876935353,-0.6082293806866245,-0.5144857745713894,0.30452964684665446,0.08223790483325884
-0.09014908826821245,0.2570114823316111,1.620498936346915,1.4849959917855071,0.7792444217306511,-0.006615535710069949,-0.1978681783862014,-0.08347065621437127,1.1709327,-4.3825045,-7.4533167,3.9575574,-3.862008,0.13762796,0.16302072,-0.0067922830666178316,0.10136975931197754,0.12045044217403557,0.2231433759651547,-0.2054573908338644,0.10846115691725176,0.14015658688854277
1.2735893046670452,0.5583149176160819,-0.7940898740431748,-0.32630014458304973,-1.63595658179259,0.11134869925937435,-1.626597083711496,-2.910589667934637,0.19115,-9.59484,1.4977237,1.2536607,-0.29683185,-0.08321086,0.41204622,-0.6147897949303041,0.345269420353953,-0.7983045263578319,1.1608047125145355,-0.502774909352046,0.20875215254245666,0.08739938683944184
